case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.07979546540932353,-0.09131873469373097,0.011523269284407445,10.0
zero_cost_0,2009-09-30,-0.027491557688499146,-0.0035356864403449316,-0.023955871248154216,10.0
zero_cost_0,2009-10-31,0.10136196950459093,0.053437375867016905,0.04792459363757403,10.0
zero_cost_0,2009-11-30,0.025136183989082666,-0.012284706499889223,0.03742089048897189,100.0
zero_cost_0,2009-12-31,0.05654405967712725,0.02587702738848533,0.03066703228864192,100.0
zero_cost_0,2010-01-31,-0.06795335104384202,-0.060397465703031054,-0.007555885340810968,100.0
zero_cost_0,2010-02-28,0.03699347809253346,0.030084966109453562,0.006908511983079901,10.0
zero_cost_0,2010-03-31,-0.0043723958768511345,-0.00560079503260901,0.0012283991557578752,100.0
zero_cost_0,2010-04-30,0.023895944760977273,0.022314774903172147,0.0015811698578051259,100.0
zero_cost_0,2010-05-31,0.011750156404223751,0.014861465719930616,-0.0031113093157068648,100.0
zero_cost_0,2010-06-30,0.012617901905523487,-0.016416155002673103,0.02903405690819659,10.0
zero_cost_0,2010-07-31,-0.02584279878666702,0.022456437269366473,-0.04829923605603349,10.0
zero_cost_0,2010-08-31,0.0023887832657757506,-0.006177523184594086,0.008566306450369838,100.0
zero_cost_0,2010-09-30,0.013412971827561604,0.005304837451786512,0.008108134375775091,100.0
zero_cost_0,2010-10-31,0.04470837236125104,0.02556392177606841,0.01914445058518263,100.0
zero_cost_0,2010-11-30,0.028295286907543127,0.031193546954840536,-0.0028982600472974088,100.0
zero_cost_0,2010-12-31,-0.034835797854385404,-0.03631995818158286,0.0014841603271974549,100.0
zero_cost_0,2011-01-31,-0.030771584734589026,0.0037547871866551535,-0.03452637192124418,10.0
zero_cost_0,2011-02-28,0.03705196471768356,0.013836198164007326,0.023215766553676232,100.0
zero_cost_0,2011-03-31,0.0478260882557584,0.02354588538737942,0.024280202868378984,1000.0
zero_cost_0,2011-04-30,0.009241098916719074,0.020282125070173733,-0.01104102615345466,1000.0
zero_cost_0,2011-05-31,-0.02377885252056254,-0.001387879935959111,-0.02239097258460343,1000.0
zero_cost_0,2011-06-30,0.025037129402751258,0.024106831587888077,0.0009302978148631805,100.0
zero_cost_0,2011-07-31,0.03196074925252779,0.01273067400628501,0.019230075246242775,100.0
zero_cost_0,2011-08-31,-0.00845293462147906,0.02915339495750327,-0.03760632957898233,100.0
zero_cost_0,2011-09-30,-0.04866610033423237,-0.005708974165647888,-0.04295712616858448,100.0
zero_cost_0,2011-10-31,0.015363652812316973,-0.036559275055187496,0.051922927867504465,1000.0
zero_cost_0,2011-11-30,0.06790812430354898,0.05535350802590693,0.012554616277642046,100.0
zero_cost_0,2011-12-31,0.023670202265546225,0.028869540990827034,-0.005199338725280809,100.0
zero_cost_0,2012-01-31,-0.0754215072838844,-0.09935828850523973,0.023936781221355327,100.0
zero_cost_0,2012-02-29,0.033182385189087525,-0.0025269237471061017,0.035709308936193625,100.0
zero_cost_0,2012-03-31,0.004899950092804139,0.002888679072864925,0.0020112710199392137,100.0
zero_cost_0,2012-04-30,-0.008785362558137364,0.02521625739384074,-0.034001619951978104,100.0
zero_cost_0,2012-05-31,0.04454251408928637,0.03887626111406501,0.005666252975221359,10.0
zero_cost_0,2012-06-30,-0.014019853026111953,0.0059808075267735695,-0.020000660552885522,10.0
zero_cost_0,2012-07-31,0.012762364520903081,0.012938272360815264,-0.00017590783991218266,10.0
zero_cost_0,2012-08-31,0.005748870601852849,-0.008350918065699738,0.014099788667552588,100.0
zero_cost_0,2012-09-30,-0.02632297394701163,-0.008760928128520537,-0.017562045818491093,100.0
zero_cost_0,2012-10-31,-0.039430824288618944,-0.040070303784432146,0.0006394794958132013,100.0
zero_cost_0,2012-11-30,0.009075979524322837,-0.00509683536946885,0.014172814893791685,100.0
zero_cost_0,2012-12-31,-0.0062490492432466654,-0.04466957051406557,0.0384205212708189,100.0
zero_cost_0,2013-01-31,-0.03236658996804317,-0.027897761377093568,-0.004468828590949599,100.0
zero_cost_0,2013-02-28,0.020583436096110207,0.029559214291201893,-0.008975778195091686,100.0
zero_cost_0,2013-03-31,0.015321744277681841,0.007779641947095088,0.0075421023305867535,100.0
zero_cost_0,2013-04-30,0.019775712155638666,-0.0022246273882332115,0.02200033954387188,100.0
zero_cost_0,2013-05-31,-0.013259537571903967,-0.007474589233744234,-0.005784948338159733,1000.0
zero_cost_0,2013-06-30,0.008942252954267002,0.003051363960157956,0.0058908889941090455,1000.0
zero_cost_0,2013-07-31,0.0035803610698790793,-0.008850292476661272,0.012430653546540351,1000.0
zero_cost_0,2013-08-31,-0.054970827955839886,-0.02732147974179702,-0.027649348214042867,1000.0
zero_cost_0,2013-09-30,0.03264621196377354,0.00703769090546932,0.02560852105830422,100.0
zero_cost_0,2013-10-31,0.028660197177808898,0.010445450712808725,0.018214746465000174,100.0
zero_cost_0,2013-11-30,0.01696419324202614,0.005807358531605976,0.011156834710420165,100.0
zero_cost_0,2013-12-31,-0.01398837806757056,-0.019831217852060736,0.005842839784490177,100.0
zero_cost_0,2014-01-31,0.007564962467170038,0.007292618631259559,0.0002723438359104784,100.0
zero_cost_0,2014-02-28,-0.012946497185513906,-0.0021032945665960235,-0.010843202618917882,10.0
zero_cost_0,2014-03-31,-0.0025686938124698413,-0.01065017475410411,0.008081480941634269,100.0
zero_cost_0,2014-04-30,-0.029954489781411388,-0.011347600018986105,-0.018606889762425284,10.0
zero_cost_0,2014-05-31,0.017946655685158967,0.006328788372012717,0.011617867313146249,10.0
zero_cost_0,2014-06-30,0.00915752908332782,-0.008584172717460878,0.017741701800788698,10.0
zero_cost_0,2014-07-31,0.013617037615822601,0.0007770899758687795,0.012839947639953822,10.0
zero_cost_0,2014-08-31,-0.006934987478228608,-0.01705529461338897,0.010120307135160362,10.0
zero_cost_0,2014-09-30,-0.0033388945203424473,0.01027696586097174,-0.013615860381314189,10.0
zero_cost_0,2014-10-31,-0.009067905564899795,0.009464026587357085,-0.01853193215225688,100.0
zero_cost_0,2014-11-30,0.013093519720059215,-0.0099367281514149,0.023030247871474115,100.0
zero_cost_0,2014-12-31,0.0021023465662011573,0.008777843343119677,-0.00667549677691852,100.0
zero_cost_0,2015-01-31,0.035228764990011464,-0.014166079710620463,0.04939484470063193,10.0
zero_cost_0,2015-02-28,-0.023329449505632927,-0.009519619890286914,-0.013809829615346013,10.0
zero_cost_0,2015-03-31,-0.0033681731227820874,-0.007006283475866103,0.0036381103530840155,10.0
zero_cost_0,2015-04-30,-0.03933642157250118,-0.06375247354717002,0.02441605197466884,10.0
zero_cost_0,2015-05-31,0.07947676066544246,0.045777215325758985,0.03369954533968347,100.0
zero_cost_0,2015-06-30,0.002040735918101309,0.016197715527541248,-0.01415697960943994,1000.0
zero_cost_0,2015-07-31,0.07720902823322216,0.07628754575341028,0.0009214824798118859,1000.0
zero_cost_0,2015-08-31,-0.01067436909157754,-0.01727611793887181,0.0066017488472942705,10.0
zero_cost_0,2015-09-30,0.07948252383408667,0.06151049715158728,0.017972026682499392,1000.0
zero_cost_0,2015-10-31,0.002209170626218393,-0.027195561852220215,0.029404732478438608,10.0
zero_cost_0,2015-11-30,0.009469608503550718,0.039947791969260814,-0.030478183465710094,1.0
zero_cost_0,2015-12-31,0.016685805766256404,0.04066776179805384,-0.02398195603179744,1.0
zero_cost_0,2016-01-31,0.024177166027748456,0.012131206628099807,0.01204595939964865,1000.0
zero_cost_0,2016-02-29,-0.04757199722777036,-0.030802636644297124,-0.01676936058347324,1000.0
zero_cost_0,2016-03-31,-0.03427120640732405,-0.02452409418526935,-0.009747112222054696,1000.0
zero_cost_0,2016-04-30,-0.03292274379298218,-0.07422847114332017,0.04130572735033799,1000.0
zero_cost_0,2016-05-31,0.037150179195578906,0.016660179695198698,0.020489999500380208,1000.0
zero_cost_0,2016-06-30,-0.003667008588768739,0.020307814426074308,-0.023974823014843046,1000.0
zero_cost_0,2016-07-31,-0.014280616929952987,-0.026456482495779858,0.01217586556582687,1000.0
zero_cost_0,2016-08-31,-0.01614325079373856,-0.018610849946094517,0.0024675991523559586,1000.0
zero_cost_0,2016-09-30,-0.023052785473594132,-0.004046357069953932,-0.0190064284036402,100.0
zero_cost_0,2016-10-31,-0.016941895901152415,0.0031143720270351456,-0.02005626792818756,100.0
zero_cost_0,2016-11-30,-0.05041553726187587,-0.030577106322061048,-0.019838430939814824,100.0
zero_cost_0,2016-12-31,0.02276344332271342,0.004637120848416708,0.018126322474296713,100.0
zero_cost_0,2017-01-31,-0.019261022554619044,0.00788929133856378,-0.027150313893182825,100.0
zero_cost_0,2017-02-28,-0.004365388869265191,-0.00483737771927186,0.00047198885000666966,100.0
zero_cost_0,2017-03-31,0.004575980697154064,0.012969236343996434,-0.00839325564684237,100.0
zero_cost_0,2017-04-30,-0.013368021560698239,0.000288709833020485,-0.013656731393718724,100.0
zero_cost_0,2017-05-31,0.05796198843782225,0.06648070410185565,-0.0085187156640334,100.0
zero_cost_0,2017-06-30,0.016780350799524186,-0.025010779189159855,0.04179112998868404,100.0
zero_cost_0,2017-07-31,0.010531289091895126,0.013948873691838589,-0.0034175845999434625,100.0
zero_cost_0,2017-08-31,0.0363513859288954,0.03044874706934828,0.005902638859547119,100.0
zero_cost_0,2017-09-30,-0.023699495033359014,-0.005836390659737924,-0.01786310437362109,100.0
zero_cost_0,2017-10-31,0.05871682812769349,0.07755073679261935,-0.01883390866492586,100.0
zero_cost_0,2017-11-30,-0.033430630562197285,-0.00624652541775376,-0.027184105144443527,100.0
zero_cost_0,2017-12-31,-0.03908050412697928,-0.027953144644452116,-0.011127359482527167,100.0
zero_cost_0,2018-01-31,0.02302469775924309,0.033487708057026916,-0.010463010297783827,100.0
zero_cost_0,2018-02-28,0.02858108634671412,0.024593930010081498,0.003987156336632623,100.0
zero_cost_0,2018-03-31,0.010217823422141722,-0.013056130771171336,0.02327395419331306,100.0
zero_cost_0,2018-04-30,-0.01206058224822569,-0.006377754092424669,-0.005682828155801021,100.0
zero_cost_0,2018-05-31,0.02441316849676772,0.046052404706975344,-0.021639236210207625,100.0
zero_cost_0,2018-06-30,-0.032459698414371414,-0.05015283233242348,0.017693133918052065,100.0
zero_cost_0,2018-07-31,0.016803124202018748,-0.003728038495681222,0.02053116269769997,100.0
zero_cost_0,2018-08-31,0.0466456098265481,0.03398871193845101,0.01265689788809709,100.0
zero_cost_0,2018-09-30,0.009723914608386843,0.003168637256315404,0.006555277352071439,100.0
zero_cost_0,2018-10-31,-0.06701239627571581,-0.015006160728556138,-0.05200623554715968,100.0
zero_cost_0,2018-11-30,0.010167464021416066,0.03352697576874271,-0.023359511747326644,100.0
zero_cost_0,2018-12-31,-0.0018288667212658634,0.01761469750605112,-0.019443564227316985,1000.0
zero_cost_0,2019-01-31,-0.04165977530186638,-0.05014064195553603,0.00848086665366965,1000.0
zero_cost_0,2019-02-28,-0.0003991066776452218,0.003140459249723889,-0.003539565927369111,1000.0
zero_cost_0,2019-03-31,-0.01340568340454079,0.019692365587581067,-0.033098048992121855,1000.0
zero_cost_0,2019-04-30,-0.04575381668189649,-0.025641882430168492,-0.020111934251728,1000.0
zero_cost_0,2019-05-31,0.08738405966970493,0.05658573414595902,0.03079832552374591,1000.0
zero_cost_0,2019-06-30,-0.038419907719149674,-0.03200537820731133,-0.006414529511838345,1000.0
zero_cost_0,2019-07-31,-0.03989225544620391,0.02716875653245984,-0.06706101197866375,1000.0
zero_cost_0,2019-08-31,0.0422744776744675,0.06552954227183873,-0.023255064597371228,1000.0
zero_cost_0,2019-09-30,-0.033770204412045056,-0.03362779240945479,-0.00014241200259026282,1000.0
zero_cost_0,2019-10-31,-0.04500448759093237,-0.021271766302278422,-0.023732721288653946,1000.0
zero_cost_0,2019-11-30,-0.009948969355174293,-0.015035735876216627,0.005086766521042334,1000.0
zero_cost_0,2019-12-31,0.0032104329604394836,-0.016234017099081895,0.01944445005952138,1000.0
zero_cost_0,2020-01-31,0.029707411033106763,0.04708480700905542,-0.01737739597594866,1000.0
zero_cost_0,2020-02-29,-0.010268352572045687,-0.020175791959972277,0.00990743938792659,1000.0
zero_cost_0,2020-03-31,0.1594435389622769,0.06367270365708803,0.09577083530518886,1000.0
zero_cost_0,2020-04-30,-0.06771423642095478,-0.015590978733498639,-0.05212325768745614,1000.0
zero_cost_0,2020-05-31,0.02970372042981768,-0.0037270141580318834,0.033430734587849564,1000.0
zero_cost_0,2020-06-30,0.028014429749059294,0.017852921399902917,0.010161508349156377,1000.0
zero_cost_0,2020-07-31,0.14648794014034638,0.08837861129512255,0.05810932884522384,1000.0
zero_cost_0,2020-08-31,0.0528134897572161,0.06747784603677776,-0.014664356279561655,1000.0
zero_cost_0,2020-09-30,-0.026639229945846523,-0.018337679045857973,-0.00830155089998855,1000.0
zero_cost_0,2020-10-31,-0.054231514018540136,-0.037552590557047356,-0.01667892346149278,1000.0
zero_cost_0,2020-11-30,-0.13023622601588558,-0.0927094709865507,-0.03752675502933488,1000.0
zero_cost_0,2020-12-31,0.0022902072808134604,-0.019102649673398024,0.021392856954211486,1000.0
zero_cost_0,2021-01-31,-0.0074802891770033506,0.02341936910967341,-0.030899658286676762,1000.0
zero_cost_0,2021-02-28,-0.11158948283033514,-0.093568937141614,-0.018020545688721135,1000.0
zero_cost_0,2021-03-31,9.242802215382851e-05,-0.051045439147682274,0.0511378671698361,1000.0
zero_cost_0,2021-04-30,0.00929307920225368,0.03650812429213679,-0.027215045089883108,1000.0
zero_cost_0,2021-05-31,0.02684358365682481,-0.020754362206220307,0.04759794586304512,1000.0
zero_cost_0,2021-06-30,-0.045956991347458724,0.010160831059148591,-0.056117822406607315,1000.0
zero_cost_0,2021-07-31,0.022128243481091617,0.02114863332103859,0.0009796101600530252,1000.0
zero_cost_0,2021-08-31,-0.00900986083154635,0.028649782197959404,-0.03765964302950575,1000.0
