case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,-0.022730077450726634,-0.038517222729764114,0.01578714527903748,1000.0
zero_cost_0,2009-09-30,-0.03909620043458075,-0.0010013274002974707,-0.03809487303428328,1000.0
zero_cost_0,2009-10-31,0.03849931739325435,0.013344878125300932,0.025154439267953417,1000.0
zero_cost_0,2009-11-30,-0.013851469394777731,-0.0029438466743016167,-0.010907622720476115,1000.0
zero_cost_0,2009-12-31,0.007599368145207884,0.005949065867366654,0.0016503022778412303,1000.0
zero_cost_0,2010-01-31,-0.034088107354900976,-0.007290495541352956,-0.02679761181354802,1000.0
zero_cost_0,2010-02-28,-0.0011294819936948203,0.003919590403420772,-0.005049072397115592,1000.0
zero_cost_0,2010-03-31,-0.012389884617004842,-0.008170659846951738,-0.0042192247700531035,1000.0
zero_cost_0,2010-04-30,-0.011107230197736552,0.0039080240420108475,-0.0150152542397474,1000.0
zero_cost_0,2010-05-31,0.011396653807451425,0.012726671227486771,-0.001330017420035346,1000.0
zero_cost_0,2010-06-30,-0.027231968398006196,0.0054887769109190345,-0.03272074530892523,1000.0
zero_cost_0,2010-07-31,-0.01837664934139498,-0.005183493680752443,-0.013193155660642537,1000.0
zero_cost_0,2010-08-31,-0.0086611034676023,0.012934023328322823,-0.021595126795925124,1000.0
zero_cost_0,2010-09-30,0.034048960022544025,0.002899599505808773,0.031149360516735253,1000.0
zero_cost_0,2010-10-31,0.004237123785282099,0.008079045122400088,-0.0038419213371179897,1000.0
zero_cost_0,2010-11-30,0.015830636216988023,0.01358501798262785,0.002245618234360173,1000.0
zero_cost_0,2010-12-31,-0.016803368810858404,-0.03436238644800661,0.01755901763714821,1000.0
zero_cost_0,2011-01-31,-0.027399746726904078,-0.011968715568604283,-0.015431031158299795,1000.0
zero_cost_0,2011-02-28,-0.01580961576384895,-0.0007812882463632501,-0.015028327517485698,1000.0
zero_cost_0,2011-03-31,0.004219783176803641,0.012623587425896794,-0.008403804249093153,1000.0
zero_cost_0,2011-04-30,0.00853500932438006,0.005309209434780858,0.003225799889599203,1000.0
zero_cost_0,2011-05-31,-0.00279564519838408,0.005994569309708918,-0.008790214508092998,1000.0
zero_cost_0,2011-06-30,0.0025994231804237103,0.0075277163432711305,-0.00492829316284742,1000.0
zero_cost_0,2011-07-31,0.04479554474986867,0.012221045628754642,0.03257449912111403,1000.0
zero_cost_0,2011-08-31,-0.015074086300277418,0.018401834816158525,-0.03347592111643594,1000.0
zero_cost_0,2011-09-30,0.0020797303083587237,0.008392325097365294,-0.00631259478900657,1000.0
zero_cost_0,2011-10-31,0.0018862990689037275,-0.02032706307269152,0.022213362141595246,1000.0
zero_cost_0,2011-11-30,-0.011617150296253058,0.010139855818161321,-0.02175700611441438,1000.0
zero_cost_0,2011-12-31,-0.0052825889143283565,-0.005904315523261698,0.0006217266089333416,1000.0
zero_cost_0,2012-01-31,0.021047342492302258,-0.013991824305623518,0.03503916679792578,1000.0
zero_cost_0,2012-02-29,0.036414619103057336,0.0029707123808017273,0.03344390672225561,1000.0
zero_cost_0,2012-03-31,0.026684501306661758,-0.0011337873825985766,0.027818288689260333,1000.0
zero_cost_0,2012-04-30,-0.01141536205824142,0.012259740677917508,-0.02367510273615893,1000.0
zero_cost_0,2012-05-31,-0.010502440267374626,0.020438396027339843,-0.030940836294714467,1000.0
zero_cost_0,2012-06-30,-0.01268149779683757,-0.012660457791137199,-2.104000570037068e-05,1000.0
zero_cost_0,2012-07-31,0.006482553748318297,0.005253733259215151,0.0012288204891031463,1000.0
zero_cost_0,2012-08-31,0.026627987193211407,0.015366231559204895,0.011261755634006512,100.0
zero_cost_0,2012-09-30,-0.003595480285178652,-0.011279654128352842,0.007684173843174191,100.0
zero_cost_0,2012-10-31,-0.027595779139246088,-0.02605965461894335,-0.0015361245203027382,1000.0
zero_cost_0,2012-11-30,0.002807087332575105,0.007053500632541146,-0.004246413299966041,100.0
zero_cost_0,2012-12-31,-0.015743596940048264,-0.021520092969996053,0.00577649602994779,100.0
zero_cost_0,2013-01-31,-0.0015359387572787002,-0.03313381453048765,0.03159787577320895,100.0
zero_cost_0,2013-02-28,-0.014328299132428246,0.0014659402233534215,-0.01579423935578167,100.0
zero_cost_0,2013-03-31,-0.0006313624993502715,-0.00404444618395822,0.003413083684607949,100.0
zero_cost_0,2013-04-30,-0.001725527394142246,0.009788732651319946,-0.011514260045462191,100.0
zero_cost_0,2013-05-31,0.008410855435689694,0.0005331274721520358,0.007877727963537659,100.0
zero_cost_0,2013-06-30,-0.014033433365878777,-0.0018474510343832772,-0.0121859823314955,100.0
zero_cost_0,2013-07-31,-0.016583586017999308,0.007532681318786023,-0.024116267336785333,100.0
zero_cost_0,2013-08-31,-0.008894003844987088,-0.0037926066840217034,-0.005101397160965385,100.0
zero_cost_0,2013-09-30,-0.025115243354252623,0.003542147082395662,-0.028657390436648285,100.0
zero_cost_0,2013-10-31,0.0008609866149482063,0.004860436382208807,-0.003999449767260601,100.0
zero_cost_0,2013-11-30,0.020604786996358166,0.009125333113621804,0.011479453882736362,100.0
zero_cost_0,2013-12-31,-0.022596487419902733,-0.010440179021563209,-0.012156308398339524,100.0
zero_cost_0,2014-01-31,-0.0003398063279325324,0.006454626891551187,-0.006794433219483719,100.0
zero_cost_0,2014-02-28,0.015809931640638552,0.0016047391243745204,0.014205192516264032,100.0
zero_cost_0,2014-03-31,-0.008881579182219998,-0.009529029694815028,0.0006474505125950297,100.0
zero_cost_0,2014-04-30,-0.01464383019694873,-0.005410925183979693,-0.009232905012969037,100.0
zero_cost_0,2014-05-31,-0.004222015301046371,0.008667078657730197,-0.012889093958776568,100.0
zero_cost_0,2014-06-30,-0.00993911238209565,-0.006519590602595161,-0.0034195217795004893,100.0
zero_cost_0,2014-07-31,-0.0035082461656513104,0.006543422355819433,-0.010051668521470743,100.0
zero_cost_0,2014-08-31,-0.01475307765950084,-0.0002829468701850902,-0.01447013078931575,100.0
zero_cost_0,2014-09-30,0.005267775711790267,0.011746438079874121,-0.006478662368083854,100.0
zero_cost_0,2014-10-31,0.010806265027680445,0.0017055666973536654,0.00910069833032678,100.0
zero_cost_0,2014-11-30,0.0012243988169301776,0.0016712241554244008,-0.0004468253384942232,100.0
zero_cost_0,2014-12-31,-0.0021778715887033353,0.002114768432055527,-0.004292640020758862,100.0
zero_cost_0,2015-01-31,-0.0049054922797195704,0.004782404032223573,-0.009687896311943143,100.0
zero_cost_0,2015-02-28,0.008809100868610253,-0.00905195866384637,0.017861059532456626,100.0
zero_cost_0,2015-03-31,0.007940516385604793,-0.008621520707332212,0.016562037092937007,100.0
zero_cost_0,2015-04-30,-0.0152376433147565,-0.01678642149048823,0.0015487781757317284,100.0
zero_cost_0,2015-05-31,0.01641786168885506,0.010525564061344896,0.005892297627510163,100.0
zero_cost_0,2015-06-30,0.025070480496406145,0.0003889411216208889,0.024681539374785257,100.0
zero_cost_0,2015-07-31,0.03135930471908082,0.01591942026170839,0.015439884457372429,100.0
zero_cost_0,2015-08-31,-0.008106445940465622,-0.002998774302607782,-0.005107671637857841,100.0
zero_cost_0,2015-09-30,0.004850938645974632,0.012237657979491643,-0.007386719333517011,1000.0
zero_cost_0,2015-10-31,-0.009034638157530571,-7.942634274621139e-05,-0.00895521181478436,1000.0
zero_cost_0,2015-11-30,0.010711049893541175,0.006962215203957559,0.0037488346895836163,1000.0
zero_cost_0,2015-12-31,-0.026418293283976498,0.00980775985026484,-0.036226053134241334,1000.0
zero_cost_0,2016-01-31,-0.017726439756159434,-0.0041109323661252875,-0.013615507390034146,1000.0
zero_cost_0,2016-02-29,-0.03324165629548088,-0.009704747209570493,-0.023536909085910385,1000.0
zero_cost_0,2016-03-31,-0.008229064681869616,-0.010476676744646049,0.002247612062776433,1000.0
zero_cost_0,2016-04-30,-0.028647691818527877,-0.022956180151130698,-0.005691511667397179,1000.0
zero_cost_0,2016-05-31,0.007558325681731333,0.006451068403024176,0.0011072572787071576,1000.0
zero_cost_0,2016-06-30,-0.022137533431187024,-0.005717416287434941,-0.016420117143752085,1000.0
zero_cost_0,2016-07-31,0.0408311637451902,0.009888249142979184,0.030942914602211012,100.0
zero_cost_0,2016-08-31,-0.029257058863132304,0.0033710855661863493,-0.032628144429318655,100.0
zero_cost_0,2016-09-30,0.0023855187330265475,-0.001428512424795178,0.0038140311578217256,100.0
zero_cost_0,2016-10-31,-0.008999550438572826,0.008050362727382555,-0.01704991316595538,100.0
zero_cost_0,2016-11-30,-0.05362627826478531,-0.02298316982638474,-0.03064310843840057,100.0
zero_cost_0,2016-12-31,-0.013526359814930248,-0.009593608020021679,-0.0039327517949085695,100.0
zero_cost_0,2017-01-31,0.03746977872183097,0.01586525934797936,0.021604519373851612,100.0
zero_cost_0,2017-02-28,0.018329662682941197,0.002639182502922012,0.015690480180019183,100.0
zero_cost_0,2017-03-31,0.017430982535943097,0.010701528730208956,0.006729453805734141,100.0
zero_cost_0,2017-04-30,0.02273204653226495,0.01724500584148428,0.005487040690780671,100.0
