date,investor_type_masks,raw_weight_sum,normalized_weight_sum,minimum_raw_weight,maximum_raw_weight,changed_from_previous_trading_date,interpretation
20221202,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221205,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221206,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221207,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221208,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221209,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221212,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221213,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221214,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221215,16,16.0,1.0,1.0,1.0,False,"native dated optimizer state; not an agent decision, signal, or return"
20221216,16,16.0,1.0,0.9262823883822422,1.0737176116177578,True,"native dated optimizer state; not an agent decision, signal, or return"
20221219,16,16.0,1.0,0.31278627914823837,1.4427178099278202,True,"native dated optimizer state; not an agent decision, signal, or return"
20221220,16,16.0,1.0,0.31278627914823837,1.4427178099278202,False,"native dated optimizer state; not an agent decision, signal, or return"
20221221,16,16.0,1.0,0.1433666515107503,1.6770853305055105,True,"native dated optimizer state; not an agent decision, signal, or return"
20221222,16,16.0,1.0,0.1433666515107503,1.6770853305055105,False,"native dated optimizer state; not an agent decision, signal, or return"
20221223,16,16.0,1.0,0.037107900345413,2.2738830114613693,True,"native dated optimizer state; not an agent decision, signal, or return"
20221226,16,16.0,1.0,0.26035142790624355,2.5671358979036536,True,"native dated optimizer state; not an agent decision, signal, or return"
20221227,16,16.0,1.0,0.07605458604958631,2.8706836629293124,True,"native dated optimizer state; not an agent decision, signal, or return"
20221228,16,16.0,1.0,0.14241953074582042,2.7284856597789062,True,"native dated optimizer state; not an agent decision, signal, or return"
20221229,16,16.0,1.0,0.14241953074582042,2.5664992416427985,True,"native dated optimizer state; not an agent decision, signal, or return"
20221230,16,16.0,1.0,0.015481595775102025,2.6141269311438204,True,"native dated optimizer state; not an agent decision, signal, or return"
20230103,16,16.0,1.0,0.04050905913518513,2.77039708583986,True,"native dated optimizer state; not an agent decision, signal, or return"
20230104,16,16.0,1.0,0.03062973908293197,3.479949594070753,True,"native dated optimizer state; not an agent decision, signal, or return"
20230105,16,16.0,1.0,0.024830114574357104,3.2527499098716746,True,"native dated optimizer state; not an agent decision, signal, or return"
20230106,16,16.0,1.0,0.024830114574357104,3.2527499098716746,False,"native dated optimizer state; not an agent decision, signal, or return"
20230109,16,16.0,1.0,0.024830114574357104,3.2527499098716746,True,"native dated optimizer state; not an agent decision, signal, or return"
20230110,16,16.0,1.0,0.01686547968512858,3.2527499098716746,True,"native dated optimizer state; not an agent decision, signal, or return"
20230111,16,16.0,1.0,0.024830114574357104,3.672677722059376,True,"native dated optimizer state; not an agent decision, signal, or return"
20230112,16,16.0,1.0,0.024830114574357104,3.672677722059376,False,"native dated optimizer state; not an agent decision, signal, or return"
20230113,16,16.0,1.0,0.016767036255848196,3.6488032999775406,True,"native dated optimizer state; not an agent decision, signal, or return"
20230116,16,16.0,1.0,0.01170561571715567,3.6005659753686907,True,"native dated optimizer state; not an agent decision, signal, or return"
20230117,16,16.0,1.0,0.08162872393750609,3.7614838941980864,True,"native dated optimizer state; not an agent decision, signal, or return"
20230118,16,16.0,1.0,0.08162872393750609,3.7614838941980864,False,"native dated optimizer state; not an agent decision, signal, or return"
20230119,16,16.0,1.0,0.10745921492330432,3.572062931905979,True,"native dated optimizer state; not an agent decision, signal, or return"
20230120,16,16.0,1.0,0.10745921492330432,3.572062931905979,False,"native dated optimizer state; not an agent decision, signal, or return"
20230130,16,16.0,1.0,0.07762229044422153,3.756203933613654,True,"native dated optimizer state; not an agent decision, signal, or return"
20230131,16,16.0,1.0,0.012225051943603071,3.576437658767577,True,"native dated optimizer state; not an agent decision, signal, or return"
20230201,16,16.0,1.0,0.012225051943603071,3.576437658767577,False,"native dated optimizer state; not an agent decision, signal, or return"
20230202,16,16.0,1.0,0.012225051943603071,3.576437658767577,True,"native dated optimizer state; not an agent decision, signal, or return"
20230203,16,16.0,1.0,0.0060671086477322445,3.87219166167837,True,"native dated optimizer state; not an agent decision, signal, or return"
20230206,16,15.999999999999998,1.0,0.012225051943603071,3.775167123248997,True,"native dated optimizer state; not an agent decision, signal, or return"
20230207,16,15.999999999999998,1.0,0.012225051943603071,3.775167123248997,True,"native dated optimizer state; not an agent decision, signal, or return"
20230208,16,16.0,1.0,0.012085040444134276,3.3823482240395375,True,"native dated optimizer state; not an agent decision, signal, or return"
20230209,16,15.999999999999998,1.0,0.012085040444134276,3.3823482240395375,True,"native dated optimizer state; not an agent decision, signal, or return"
20230210,16,15.999999999999998,1.0,0.10022795091679529,3.2783746567189116,True,"native dated optimizer state; not an agent decision, signal, or return"
20230213,16,15.999999999999998,1.0,0.09492958840033318,2.670621963225109,True,"native dated optimizer state; not an agent decision, signal, or return"
20230214,16,15.999999999999998,1.0,0.007388397374480132,2.537379522535689,True,"native dated optimizer state; not an agent decision, signal, or return"
20230215,16,15.999999999999998,1.0,0.005931016482573253,2.4208213589181264,True,"native dated optimizer state; not an agent decision, signal, or return"
20230216,16,15.999999999999998,1.0,0.005931016482573253,2.4208213589181264,True,"native dated optimizer state; not an agent decision, signal, or return"
20230217,16,15.999999999999998,1.0,0.014894652624433591,2.727206763475737,True,"native dated optimizer state; not an agent decision, signal, or return"
20230220,16,15.999999999999998,1.0,0.014894652624433591,2.727206763475737,True,"native dated optimizer state; not an agent decision, signal, or return"
20230221,16,15.999999999999998,1.0,0.014894652624433591,2.727206763475737,True,"native dated optimizer state; not an agent decision, signal, or return"
20230222,16,15.999999999999996,1.0,0.06534368974767324,2.9737446487918695,True,"native dated optimizer state; not an agent decision, signal, or return"
20230223,16,15.999999999999998,1.0,0.048041096680537895,2.8945470548656003,True,"native dated optimizer state; not an agent decision, signal, or return"
20230224,16,15.999999999999996,1.0,0.048041096680537895,2.9064756321971403,True,"native dated optimizer state; not an agent decision, signal, or return"
