case,month,net_return,factor_replication_return,residual,selected_lambda
zero_cost_0,2009-08-31,0.0616600933279822,0.0008760461830527226,0.06078404714492948,100.0
zero_cost_0,2009-09-30,-0.03397505160992831,-0.018059260949499917,-0.01591579066042839,100.0
zero_cost_0,2009-10-31,-0.04335144982588224,-0.028161999006625516,-0.015189450819256722,100.0
zero_cost_0,2009-11-30,-0.028767069140190657,-0.010554502239336115,-0.018212566900854543,100.0
zero_cost_0,2009-12-31,0.023798823218817367,0.02668350310921104,-0.002884679890393673,100.0
zero_cost_0,2010-01-31,-0.01228712784509384,-0.011210403686775847,-0.0010767241583179935,100.0
zero_cost_0,2010-02-28,0.01949714914825804,0.015189880741509556,0.004307268406748483,100.0
zero_cost_0,2010-03-31,0.047328756117330326,0.018585202267191285,0.02874355385013904,100.0
zero_cost_0,2010-04-30,0.015625850293211827,0.03466753798945853,-0.0190416876962467,100.0
zero_cost_0,2010-05-31,-0.017287448129996583,-0.008611171250544067,-0.008676276879452516,0.1
zero_cost_0,2010-06-30,-0.021282119619549542,0.05961050378207611,-0.08089262340162565,0.1
zero_cost_0,2010-07-31,0.0018640230551858626,-0.011667339589510422,0.013531362644696284,100.0
zero_cost_0,2010-08-31,-0.03219602229532861,-0.01052771439789012,-0.021668307897438486,100.0
zero_cost_0,2010-09-30,0.013887788916676304,0.024256245456878787,-0.010368456540202483,0.1
zero_cost_0,2010-10-31,-0.0013814601137838503,0.003866257461524471,-0.005247717575308322,100.0
zero_cost_0,2010-11-30,0.026304044123829307,0.04258430810132834,-0.016280263977499036,10.0
zero_cost_0,2010-12-31,-0.0008646791769215443,0.0001451191963773491,-0.0010097983732988934,100.0
zero_cost_0,2011-01-31,0.03272736697030507,0.005700379640496637,0.027026987329808436,10.0
zero_cost_0,2011-02-28,0.01393742469607988,-0.012396765230560339,0.026334189926640217,1.0
zero_cost_0,2011-03-31,0.005683624365594084,0.031202738242609104,-0.02551911387701502,10.0
zero_cost_0,2011-04-30,-0.020949915031766478,-0.015024774999701705,-0.005925140032064773,10.0
zero_cost_0,2011-05-31,-0.03198033715973524,-0.02285442601212172,-0.009125911147613523,100.0
zero_cost_0,2011-06-30,0.010816804075315893,0.0027309930942470057,0.008085810981068888,100.0
zero_cost_0,2011-07-31,0.009940985955196284,0.0001813420027731345,0.00975964395242315,10.0
zero_cost_0,2011-08-31,-0.041660120472763074,-0.029662005400569905,-0.011998115072193168,100.0
zero_cost_0,2011-09-30,-0.026206286771827587,-0.034663784790411704,0.008457498018584118,100.0
zero_cost_0,2011-10-31,-0.004207336639491823,0.012808607462438028,-0.01701594410192985,100.0
zero_cost_0,2011-11-30,-0.006448206013977762,-0.01599987854137681,0.009551672527399049,100.0
zero_cost_0,2011-12-31,0.01058526014469774,-0.00844995224470496,0.0190352123894027,100.0
zero_cost_0,2012-01-31,-0.04125331017398313,-0.002497787084317808,-0.03875552308966532,100.0
zero_cost_0,2012-02-29,0.03146582175751456,0.02286609758430125,0.008599724173213311,100.0
zero_cost_0,2012-03-31,-0.020122551330847616,0.006755664764921247,-0.02687821609576886,100.0
zero_cost_0,2012-04-30,-0.0054066583013831805,-0.005906694479388956,0.0005000361780057756,100.0
zero_cost_0,2012-05-31,0.0304258482486065,0.012713265812920175,0.017712582435686325,100.0
zero_cost_0,2012-06-30,-0.002572553566230533,-0.009428679428106344,0.006856125861875811,100.0
zero_cost_0,2012-07-31,0.008427050976740425,-0.003966591914351072,0.012393642891091496,100.0
zero_cost_0,2012-08-31,0.013284455074036432,0.017866099681063192,-0.00458164460702676,100.0
zero_cost_0,2012-09-30,0.005633428288454849,-0.0019209876544547676,0.007554415942909617,1000.0
zero_cost_0,2012-10-31,-0.00033952695128642733,-0.007071134277698602,0.006731607326412175,1000.0
zero_cost_0,2012-11-30,-0.010457320480781433,-0.0005231400784228931,-0.00993418040235854,1000.0
zero_cost_0,2012-12-31,0.013050765448508939,-0.0017226019827530667,0.014773367431262006,1000.0
zero_cost_0,2013-01-31,-0.005805715054133521,-0.020943245304949194,0.015137530250815674,1000.0
zero_cost_0,2013-02-28,0.0017857199007104624,-0.00034233398265265,0.0021280538833631122,1000.0
zero_cost_0,2013-03-31,-0.0018632145293678915,0.005491957515069677,-0.007355172044437568,1000.0
zero_cost_0,2013-04-30,0.01219372238926772,0.0010880801734270544,0.011105642215840665,1000.0
